no,brand_name,items_Decribtion,ratings,prices,Category
2342,DELL,Western Digital WD BLACK SN750 NVMe M.2 2280 2TB PCI-Express 3.0 x4 64-layer 3D NAND Internal Solid State Drive (SSD) WDS200T3X0C,1,463.99,storege
2343,DELL,Lenovo 512GB PCI-Express 3.0 x4 NVME TLC Internal Solid State Drive (SSD) 4XB0N10300,1,463.99,storege
2344,DELL,"Refurbished: Dell HT953 300GB 15000 RPM 16MB Cache SAS 3Gb/s 3.5"" Internal Hard Drive",1,463.99,storege
2345,Corsair,Thermaltake Level 20 RS Motherboard Sync ARGB ATX Mid Tower Gaming Computer C...,43,415.99,ram
2346,Kingston Technology Corp.,Rosewill SRM-01B-450 Micro ATX Mini Tower Desktop PC Computer Case with Pre-I...,103,432.16,ram
2347,Corsair,"Antec Performance Series P82 Flow ATX Mid-Tower Case, Tool-Free Tempered Glas...",86,653.99,ram
2348,Corsair,"Phanteks Eclipse P300A High Airflow Full-Metal Mesh Design, Compact ATX Mid-T...",10,"2,380.99",ram
2349,Corsair,"CORSAIR Vengeance RGB Pro 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Intel XMP 2.0, Corsair iCUE Desktop Memory Model CMW16GX4M2D3600C18W",1,733.99,ram
2350,Crucial,Kingston 16GB (2 x 8GB) 240-Pin DDR3 SDRAM DDR3L 1600 (PC3L 12800) Desktop Memory Model KVR16LN11K2/16,1,351.99,ram
2351,Crucial,CORSAIR Vengeance LPX 32GB (4 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Intel XMP 2.0 Desktop Memory Model CMK32GX4M4E3200C16,1,604.99,ram
2352,Crucial,CORSAIR Vengeance LPX 128GB (4 x 32GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Intel XMP 2.0 Desktop Memory Model CMK128GX4M4E3200C16,1,283.99,ram
2353,OLOy,"CORSAIR Vengeance RGB Pro 32GB (4 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Corsair iCUE, Intel XMP 2.0 Desktop Memory Model CMW32GX4M4E3200C16",1,317.99,ram
2354,OLOy,Crucial Ballistix 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model BL2K8G36C16U4W,4,"1,018.99",ram
2355,G.SKILL,Crucial Ballistix 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model BL2K16G32C16U4R,26,604.99,ram
2356,OLOy,Crucial Ballistix 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory Model BL2K8G30C15U4W,8,291.99,ram
2357,Corsair,OLOy 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model MD4U0836180BHRDA,1,681.99,ram
2358,Corsair,OLOy WarHawk RGB 64GB (2 x 32GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model MD4U323216DEDA,5,"1,304.99",ram
2359,OLOy,G.SKILL Ripjaws V Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model F4-3600C16D-32GVKC,2,"1,020.99",ram
2360,G.SKILL,OLOy 16GB 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model MD4U163216CGSA,6,906.99,ram
2361,G.SKILL,CORSAIR Vengeance RGB Pro 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model CMW32GX4M2Z3600C18,2,"1,095.99",ram
2362,G.SKILL,CORSAIR Vengeance RGB Pro 64GB (2 x 32GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model CMW64GX4M2E3200C16,1,528.99,ram
2363,G.SKILL,OLOy 64GB (2 x 32GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model MD4U323216DJDA,4,"1,813.99",ram
2364,G.SKILL,G.SKILL Trident Z Neo Series 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3800 (PC4 30400) Desktop Memory Model F4-3800C14D-16GTZN,4,253.99,ram
2365,G.SKILL,G.SKILL Trident Z Royal Series 32GB (4 x 8GB) 288-Pin DDR4 SDRAM DDR4 4000 (PC4 32000) Desktop Memory Model F4-4000C18Q-32GTRS,5,869.99,ram
2366,G.SKILL,G.SKILL Ripjaws V Series 32GB 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Desktop Memory Model F4-2666C18S-32GVK,5,453.99,ram
2367,OLOy,G.SKILL Trident Z Neo Series 32GB (4 x 8GB) 288-Pin DDR4 SDRAM DDR4 3800 (PC4 30400) Desktop Memory Model F4-3800C14Q-32GTZN,15,540.99,ram
2368,OLOy,G.SKILL Aegis 16GB 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model F4-3200C16S-16GIS,58,529.99,ram
2369,OLOy,G.SKILL Trident Z Neo Series 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model F4-3600C14D-16GTZNB,2,430.99,ram
2370,OLOy,G.SKILL TridentZ RGB Series 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model F4-3600C16D-16GTZRC,21,529.99,ram
2371,G.SKILL,OLOy 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model MD4U1636181CHKDA,3,912.99,ram
2372,G.SKILL,OLOy 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model MD4U163216CGDA,3,718.99,ram
2373,Team Group,OLOy WarHawk RGB 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory Model MD4U163016DCDA,42,256.99,ram
2374,OLOy,OLOy 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model MD4U163216CFDA,3,540.99,ram
2375,Corsair,G.SKILL Flare X Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model F4-3200C14D-32GFX,1,"2,380.99",ram
2376,GeIL,G.SKILL TridentZ RGB Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model F4-3600C16D-32GTZRC,18,332.99,ram
2377,Corsair,Team T-FORCE VULCAN Z 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory Model TLZGD416G3000HC16CDC01,2,654.99,ram
2378,G.SKILL,OLOy 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model MD4U1636181CHRDA,19,910.99,ram
2379,G.SKILL,CORSAIR Vengeance RGB Pro 128GB (4 x 32GB) 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Desktop Memory Model CMW128GX4M4A2666C16,4,"1,625.99",ram
2380,OLOy,GeIL EVO X II AMD Edition 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model GAEXSY416GB3200C16ADC,5,283.99,ram
2381,G.SKILL,CORSAIR Vengeance LPX 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model CMK32GX4M2D3600C18,43,661.99,ram
2382,OLOy,G.SKILL Trident Z Neo (For AMD Ryzen) Series 32GB (4 x 8GB) 288-Pin RGB DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model F4-3600C16Q-32GTZNC,103,291.99,ram
2383,G.SKILL,G.SKILL Trident Z Royal Series 64GB (4 x 16GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model F4-3600C16Q-64GTRSC,86,303.99,ram
2384,G.SKILL,OLOy WarHawk RGB 16GB 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory Model MD4U163016BESA,10,"1,231.99",ram
2385,G.SKILL,Thermaltake Level 20 RS Motherboard Sync ARGB ATX Mid Tower Gaming Computer C...,2,619.99,ram
2386,Corsair,Rosewill SRM-01B-450 Micro ATX Mini Tower Desktop PC Computer Case with Pre-I...,1,"1,247.99",ram
2387,Team Group,"Antec Performance Series P82 Flow ATX Mid-Tower Case, Tool-Free Tempered Glas...",91,528.99,ram
2388,G.SKILL,"Phanteks Eclipse P300A High Airflow Full-Metal Mesh Design, Compact ATX Mid-T...",2,876.99,ram
2389,G.SKILL,G.SKILL TridentZ RGB Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model F4-3600C18D-32GTZR,12,"1,341.99",ram
2390,G.SKILL,OLOy 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model MD4U0836180BHKDA,4,"1,093.99",ram
2391,G.SKILL,G.SKILL Ripjaws V Series 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model F4-3600C16D-16GVKC,3,"2,645.99",ram
2392,Corsair,G.SKILL Ripjaws V Series 64GB (4 x 16GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model F4-3600C16Q-64GVKC,2,415.99,ram
2393,OLOy,G.SKILL Trident Z Neo (For AMD Ryzen) Series 16GB (2 x 8GB) 288-Pin RGB DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model F4-3600C16D-16GTZN,2,642.99,ram
2394,G.SKILL,CORSAIR Vengeance LPX 64GB (2 x 32GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model CMK64GX4M2E3200C16,1,711.99,ram
2395,G.SKILL,Team T-Force XTREEM 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3866 (PC4 30900) Desktop Memory Model TXKD416G3866HC18EDC01,1,642.99,ram
2396,OLOy,G.SKILL TridentZ RGB Series 32GB (4 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model F4-3600C16Q-32GTZRC,12,388.99,ram
2397,Team Group,G.SKILL TridentZ RGB Series 64GB (4 x 16GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model F4-3600C18Q-64GTZR,4,271.99,ram
2398,G.SKILL,G.SKILL TridentZ RGB Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model F4-3600C16D-32GTZR,96,"1,455.99",ram
2399,G.SKILL,G.SKILL Trident Z Royal Series 128GB (4 x 32GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model F4-3200C16Q-128GTRS,7,283.99,ram
2400,Corsair,CORSAIR Vengeance RGB Pro 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model CMW16GX4M2Z3600C18,8,794.99,ram
2401,Team Group,OLOy WarHawk RGB 32GB (2 x 16GB) 288-Pin Intel/AMD Ready DDR4 3600 (PC4 28800) Desktop Memory Model MD4U163618BCDA,2,256.99,ram
2402,G.SKILL,G.SKILL Trident Z Neo (For AMD Ryzen) Series 32GB (2 x 16GB) 288-Pin RGB DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model F4-3600C16D-32GTZNC,1,536.99,ram
2403,Patriot Memory,G.SKILL Trident Z Neo (For AMD Ryzen) Series 32GB (2 x 16GB) 288-Pin RGB DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model F4-3200C16D-32GTZN,3,163.99,ram
2404,G.SKILL,OLOy WarHawk RGB  DDR4 3600 (PC4 28800) 16GB (2 x 8GB) 288-Pin Intel/AMD Ready Desktop Memory Model MD4U083618BCDA,10,706.99,ram
2405,OLOy,Team T-FORCE DARK Z 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model TDZRD416G3200HC16CDC01,13,484.99,ram
2406,Corsair,G.SKILL TridentZ RGB Series 64GB (4 x 16GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model F4-3600C16Q-64GTZRC,1,"1,228.99",ram
2407,Team Group,G.SKILL Ripjaws V Series 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model F4-3600C18D-16GVK,1,566.99,ram
2408,G.SKILL,CORSAIR Vengeance RGB Pro 32GB (4 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model CMW32GX4M4D3600C18,10,548.99,ram
2409,OLOy,Team T-FORCE VULCAN Z 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory Model TLZRD416G3000HC16CDC01,3,310.99,ram
2410,Corsair,G.SKILL Aegis 32GB (4 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Memory Kit Model F4-3200C16Q-32GIS,1,378.99,ram
2411,G.SKILL,Patriot Viper 4 Blackout Series 8GB (2 x 4GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory Model PVB48G300C6K,13,"2,300.99",ram
2412,G.SKILL,G.SKILL Trident Z Royal Series 16GB (2 x 8GB) 288-Pin RGB DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model F4-3600C16D-16GTRG,2,680.99,ram
2413,G.SKILL,OLOy 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory Model MD4U163016CFDA,48,529.99,ram
2414,GeIL,CORSAIR Vengeance LPX 64GB (2 x 32GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory Model CMK64GX4M2C3000C15,46,309.99,ram
2415,Corsair,Team T-Force XTREEM 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 4133 (PC4 33000) Desktop Memory Model TXKD416G4133HC18FDC01,3,756.99,ram
2416,G.SKILL,G.SKILL Trident Z Royal Series 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 4000 (PC4 32000) Desktop Memory Model F4-4000C18D-16GTRG,45,264.99,ram
2417,G.SKILL,OLOy WarHawk RGB 16GB (2 x 8GB) 288-Pin Intel/AMD Ready DDR4 3200 (PC4 25600) Desktop Memory Model MD4U083216BEDA,6,435.99,ram
2418,G.SKILL,CORSAIR Vengeance RGB Pro 16GB (2 x 8GB) 288-Pin DDR4 DRAM DDR4 3200 (PC4 25600) Desktop Memory Model CMW16GX4M2C3200C16W,2,453.99,ram
2419,OLOy,G.SKILL Trident Z Neo (For AMD Ryzen) Series 64GB (4 x 16GB) 288-Pin RGB DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model F4-3200C14Q-64GTZN,1,484.99,ram
2420,G.SKILL,G.SKILL Trident Z Neo (For AMD Ryzen) Series 32GB (2 x 16GB) 288-Pin RGB DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model F4-3600C18D-32GTZN,13,566.99,ram
2421,Team Group,G.SKILL Flare X Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model F4-3200C16D-32GFX,43,264.99,ram
2422,G.SKILL,GeIL EVO X II 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory Model GEXSB416GB3000C16ADC,103,812.99,ram
2423,G.SKILL,CORSAIR Vengeance LPX 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model CMK16GX4M2Z3600C14,86,396.99,ram
2424,G.SKILL,G.SKILL Aegis 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Memory Kit Model F4-3200C16D-16GIS,10,"1,473.99",ram
2425,Corsair,Thermaltake Level 20 RS Motherboard Sync ARGB ATX Mid Tower Gaming Computer C...,287,321.99,ram
2426,G.SKILL,Rosewill SRM-01B-450 Micro ATX Mini Tower Desktop PC Computer Case with Pre-I...,34,"1,296.99",ram
2427,Team Group,"Antec Performance Series P82 Flow ATX Mid-Tower Case, Tool-Free Tempered Glas...",6,434.99,ram
2428,Team Group,"Phanteks Eclipse P300A High Airflow Full-Metal Mesh Design, Compact ATX Mid-T...",23,264.99,ram
2429,G.SKILL,G.SKILL Flare X Series 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) AMD X370 / B350 Memory (Desktop Memory) Model F4-3200C14D-16GFX,8,"1,378.99",ram
2430,G.SKILL,G.SKILL Trident Z Neo (For AMD Ryzen) Series 16GB (2 x 8GB) 288-Pin RGB DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model F4-3600C16D-16GTZNC,2,408.99,ram
2431,G.SKILL,OLOy 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory Model MD4U163016CGDA,2,241.99,ram
2432,OLOy,G.SKILL Sniper X Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model F4-3600C19D-32GSXKB,33,310.99,ram
2433,G.SKILL,Team T-FORCE VULCAN Z 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model TLZRD416G3200HC16CDC01,14,162.99,ram
2434,G.SKILL,G.SKILL Trident Z Neo (For AMD Ryzen) Series 32GB (4 x 8GB) 288-Pin RGB DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model F4-3200C16Q-32GTZN,2,479.99,ram
2435,Corsair,G.SKILL Trident Z Neo (For AMD Ryzen) Series 16GB (2 x 8GB) 288-Pin RGB DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model F4-3200C16D-16GTZN,8,680.99,ram
2436,Patriot Memory,G.SKILL Trident Z Neo (For AMD Ryzen) Series 64GB (4 x 16GB) 288-Pin RGB DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model F4-3600C16Q-64GTZNC,15,454.99,ram
2437,Corsair,CORSAIR Vengeance RGB Pro 16GB (2 x 8GB) 288-Pin DDR4 DRAM DDR4 2666 (PC4 21300) Desktop Memory Model CMW16GX4M2A2666C16,2,318.99,ram
2438,G.SKILL,G.SKILL Trident Z Neo (For AMD Ryzen) Series 64GB (4 x 16GB) 288-Pin RGB DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model F4-3200C16Q-64GTZN,29,"1,052.99",ram
2439,Team Group,Team T-Force XTREEM 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3733 (PC4 29800) Desktop Memory Model TXKD416G3733HC18ADC01,15,566.99,ram
2440,G.SKILL,Team T-FORCE VULCAN TUF Gaming Alliance 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model TLTYD416G3200HC16CDC01,28,"1,130.99",ram
2441,Corsair,G.SKILL Trident Z Neo (For AMD Ryzen) Series 64GB (4 x 16GB) 288-Pin RGB DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model F4-3600C18Q-64GTZN,"2,045",944.99,ram
2442,G.SKILL,G.SKILL Trident Z Neo (For AMD Ryzen) Series 16GB (2 x 8GB) 288-Pin RGB DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model F4-3600C18D-16GTZN,15,"1,110.99",ram
2443,Patriot Memory,G.SKILL Aegis 16GB 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Desktop Memory Model F4-2666C19S-16GIS,4,264.99,ram
2444,G.SKILL,OLOy WarHawk RGB 16GB (2 x 8GB) 288-Pin Intel/AMD Ready DDR4 3200 (PC4 25600) Desktop Memory Model MD4U083216BCDA,20,378.99,ram
2445,G.SKILL,G.SKILL Ripjaws X Series 8GB (2 x 4GB) 240-Pin DDR3 SDRAM DDR3 1600 (PC3 12800) Desktop Memory Model F3-12800CL9D-8GBXL,25,132.99,ram
2446,Corsair,G.SKILL Aegis 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Desktop Memory Model F4-2666C19D-32GIS,1,472.99,ram
2447,Corsair,CORSAIR Vengeance LPX 32GB (4 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model CMK32GX4M4D3600C18,5,661.99,ram
2448,OLOy,Patriot Viper Steel 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 4000 (PC4 32000) Desktop Memory Model PVS416G400C9K,4,264.99,ram
2449,OLOy,CORSAIR Vengeance LPX 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 2933 (PC4 23400) Desktop Memory Model CMK16GX4M2Z2933C16,4,295.99,ram
2450,Corsair,G.SKILL Trident Z Neo (For AMD Ryzen) Series 32GB (2 x 16GB) 288-Pin RGB DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model F4-3200C14D-32GTZN,20,"2,343.99",ram
2451,Corsair,Team T-Force XTREEM 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 4300 (PC4 34400) Desktop Memory Model TXKD416G4300HC18EDC01,1,"2,191.99",ram
2452,Team Group,G.SKILL Trident Z Royal Series 32GB (2 x 16GB) 288-Pin RGB DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model F4-3200C14D-32GTRG,131,132.99,ram
2453,Corsair,CORSAIR Dominator Platinum RGB 32GB (4 x 8GB) DDR4 3200 (PC4 25600) Desktop Memory Model CMT32GX4M4C3200C16,9,653.99,ram
2454,Corsair,G.SKILL Trident Z Neo (For AMD Ryzen) Series 32GB (2 x 16GB) 288-Pin RGB DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model F4-3600C16D-32GTZN,13,748.99,ram
2455,OLOy,Patriot Signature Line Premium 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 2400 (PC4 19200) Desktop Memory Model PSP416G2400KH1,23,567.99,ram
2456,Corsair,G.SKILL Trident Z RGB (For AMD) 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model F4-3600C18D-16GTZRX,1,"1,229.99",ram
2457,Patriot Memory,G.SKILL Value Series 8GB 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Desktop Memory Model F4-2666C19S-8GNT,1,143.99,ram
2458,Team Group,CORSAIR Dominator Platinum RGB 16GB (2 x 8GB) DDR4 3200 (PC4 25600) Desktop Memory Model CMT16GX4M2C3200C16,2,528.99,ram
2459,Team Group,CORSAIR Vengeance RGB Pro 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model CMW32GX4M2C3200C16,2,264.99,ram
2460,G.SKILL,OLOy 16GB 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory Model MD4U163016CHSA,3,199.99,ram
2461,OLOy,OLOy WarHawk RGB 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory Model MD4U083016BCDA,43,347.99,ram
2462,Corsair,CORSAIR Vengeance LPX 128GB (4 x 32GB) 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Desktop Memory Model CMK128GX4M4A2666C16,103,178.99,ram
2463,G.SKILL,CORSAIR Vengeance LPX 128GB (4 x 32GB) 288-Pin DDR4 SDRAM DDR4 2400 (PC4 19200) Desktop Memory Model CMK128GX4M4A2400C16,86,434.99,ram
2464,G.SKILL,Team T-FORCE VULCAN Z 8GB 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory Model TLZGD48G3000HC16C01,10,135.99,ram
2465,Team Group,Thermaltake Level 20 RS Motherboard Sync ARGB ATX Mid Tower Gaming Computer C...,1,454.99,ram
2466,Team Group,Rosewill SRM-01B-450 Micro ATX Mini Tower Desktop PC Computer Case with Pre-I...,21,645.99,ram
2467,Corsair,"Antec Performance Series P82 Flow ATX Mid-Tower Case, Tool-Free Tempered Glas...",17,680.99,ram
2468,G.SKILL,"Phanteks Eclipse P300A High Airflow Full-Metal Mesh Design, Compact ATX Mid-T...",1,162.99,ram
2469,G.SKILL,CORSAIR Vengeance RGB Pro 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model CMW32GX4M2E3200C16,2,597.99,ram
2470,G.SKILL,CORSAIR Vengeance RGB Pro 32GB (4 x 8GB) 288-Pin DDR4 DRAM DDR4 3200 (PC4 25600) Desktop Memory Model CMW32GX4M4C3200C16,11,377.99,ram
2471,Patriot Memory,OLOy WarHawk RGB 32GB (2 x 16GB) 288-Pin Intel/AMD Ready DDR4 3200 (PC4 25600) Desktop Memory Model MD4U163216BEDA,34,238.99,ram
2472,Corsair,CORSAIR Vengeance LPX 64GB (2 x 32GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory Model CMK64GX4M2D3000C16,"1,128","1,056.99",ram
2473,Corsair,Patriot 8GB 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Desktop Memory Model PSP48G266681H1,15,717.99,ram
2474,G.SKILL,Team T-FORCE NIGHT HAWK Legend RGB 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model TF7D416G3200HC14ADC01,12,454.99,ram
2475,G.SKILL,Team T-FORCE VULCAN Z 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model TLZGD416G3200HC16CDC01,8,683.99,ram
2476,G.SKILL,G.SKILL Sniper Series 8GB (2 x 4GB) 240-Pin DDR3 SDRAM DDR3 1866 (PC3 14900) Desktop Memory Model F3-14900CL9D-8GBSR,1,653.99,ram
2477,G.SKILL,OLOy WarHawk RGB  DDR4 3600 (PC4 28800) 16GB (2 x 8GB) 288-Pin Intel/AMD Ready Desktop Memory Model MD4U083618BEDA,2,691.99,ram
2478,G.SKILL,CORSAIR Vengeance LPX 8GB 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory Model CMK8GX4M1D3000C16,2,895.99,ram
2479,G.SKILL,G.SKILL Trident Z Royal Series 16GB (2 x 8GB) 288-Pin RGB DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory Model F4-3000C16D-16GTRS,2,548.99,ram
2480,Patriot Memory,G.SKILL Aegis 8GB 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model F4-3200C16S-8GIS,"2,217",151.99,ram
2481,Patriot Memory,Team T-FORCE VULCAN Z 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory Model TLZGD432G3000HC16CDC01,3,143.99,ram
2482,Corsair,Team T-Force Night Hawk RGB 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model TF2D432G3200HC16CDC01,57,661.99,ram
2483,Team Group,CORSAIR Vengeance RGB Pro 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model CMW32GX4M2D3600C18,1,509.99,ram
2484,Corsair,G.SKILL Ripjaws Series 8GB (2 x 4GB) 240-Pin DDR3 SDRAM DDR3 1600 (PC3 12800) Desktop Memory Model F3-12800CL9D-8GBRL,2,189.99,ram
